ts,profile,symbol,side,signal_id,signal_ts,strategy_name,valid,entry_valid,add_valid,decision,block_reason,score,rs30,rs60,ema50,ema100,ema25d,ema50d,btc_return_30m,volatility,budget_multiplier,ladder_multiplier,macro_regime,external_valid,external_stale,external_spread_bps,planned_budget,planned_orders,planned_notional,placed_orders,filled_notional,realized_pnl_quote
1779691320,short,ENA/USDT:USDT,short,short:ENA/USDT:USDT:1779691200000:ema_pullback,1779691200000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00592384,-0.00046862,-0.00374505,0.100004983591,0.099894275041,0.107476763408,0.105883342988,-0.00003101,0.00080722,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691320,short,UNI/USDT:USDT,short,short:UNI/USDT:USDT:1779691200000:ema_pullback,1779691200000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00539623,-0.00020374,0.00162342,3.403346269985,3.399782612153,3.481835576296,3.445535412937,-0.00003101,0.00076268,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691320,short,LDO/USDT:USDT,short,short:LDO/USDT:USDT:1779691200000:ema_pullback,1779691200000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00214893,0.00147505,-0.00012281,0.346025929316,0.345788075308,0.363750893255,0.361969205530,-0.00003101,0.00075844,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691321,short,ZRO/USDT:USDT,short,short:ZRO/USDT:USDT:1779691200000:ema_pullback,1779691200000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.09704312,0.00169881,0.00187946,1.316229079154,1.314851266451,1.398186050755,1.523440456381,-0.00003101,0.00112468,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691321,short,ORCA/USDT:USDT,short,short:ORCA/USDT:USDT:1779691200000:ema_pullback,1779691200000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691321,short,DYDX/USDT:USDT,short,short:DYDX/USDT:USDT:1779691200000:ema_pullback,1779691200000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05398482,0.00003101,0.00542960,0.149368660220,0.148990593508,0.147220957784,0.139015497586,-0.00003101,0.00103098,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691321,short,COMP/USDT:USDT,short,short:COMP/USDT:USDT:1779691200000:ema_pullback,1779691200000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00437871,0.00052939,-0.00422757,20.080288643593,20.094906040335,21.831645937978,21.468260416477,-0.00003101,0.00104487,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691321,short,AXS/USDT:USDT,short,short:AXS/USDT:USDT:1779691200000:ema_pullback,1779691200000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00587029,0.00037616,-0.00373359,1.158601438742,1.159061484755,1.228371167907,1.224907332939,-0.00003101,0.00075446,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691321,short,SAND/USDT:USDT,short,short:SAND/USDT:USDT:1779691200000:ema_pullback,1779691200000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.01668618,0.00133392,0.00305541,0.071243917328,0.071142932863,0.073853105775,0.074950844186,-0.00003101,0.00059859,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,SOL/USDT:USDT,short,short:SOL/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00502508,0.00003262,-0.00026441,85.821751859374,85.767090337111,86.763449367504,86.352956038988,0.00043549,0.00050272,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,BNB/USDT:USDT,short,short:BNB/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01521482,0.00032633,0.00128899,659.773829046086,659.476586731244,646.430563843720,637.896561284983,0.00043549,0.00036430,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,AVAX/USDT:USDT,short,short:AVAX/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00425063,0.00096274,0.00282334,9.285428827239,9.271387840270,9.367868280219,9.326550824355,0.00043549,0.00060484,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,LINK/USDT:USDT,short,short:LINK/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01392666,-0.00236005,-0.00034376,9.498409372816,9.489042127681,9.649916783854,9.502321628512,0.00043549,0.00064819,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,DOT/USDT:USDT,short,short:DOT/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00544267,-0.00376592,-0.00342846,1.258802460091,1.258081345077,1.273204872674,1.270651809673,0.00043549,0.00068771,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,BCH/USDT:USDT,short,short:BCH/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.06554714,0.00119264,0.00342858,349.864499899559,349.236268921107,403.742349104350,423.356743538723,0.00043549,0.00056434,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,ETC/USDT:USDT,short,short:ETC/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01721168,-0.00148209,0.00058965,8.972618845464,8.963061067454,8.941355856942,8.787865851733,0.00043549,0.00055194,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,TON/USDT:USDT,short,short:TON/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.07197673,-0.00230609,-0.00163448,1.813457374249,1.810798612447,1.884672810033,1.729606938994,0.00043549,0.00166402,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,APT/USDT:USDT,short,short:APT/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00995575,-0.00012229,0.00254583,0.955574444820,0.953849217158,0.975184748107,0.965001955714,0.00043549,0.00087929,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,OP/USDT:USDT,short,short:OP/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02602426,-0.00200289,-0.00032804,0.127359056140,0.127193393302,0.132226151038,0.128259266234,0.00043549,0.00089628,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,NEAR/USDT:USDT,short,short:NEAR/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.09490060,-0.01005296,0.00593312,2.380101796449,2.376627608800,1.722456908455,1.553208440173,0.00043549,0.00174899,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,SEI/USDT:USDT,short,short:SEI/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02588965,-0.00301655,0.00271987,0.061819155213,0.061707721480,0.061952363704,0.060317160249,0.00043549,0.00085692,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,FIL/USDT:USDT,short,short:FIL/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02106272,0.00059810,0.00045596,0.966292031108,0.965179754756,0.989507113043,0.965390080371,0.00043549,0.00068647,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,ATOM/USDT:USDT,short,short:ATOM/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.03580881,0.00998875,0.01728105,2.146493005774,2.132597127248,1.993560124050,1.924671403223,0.00043549,0.00144437,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,ALGO/USDT:USDT,short,short:ALGO/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02728572,0.00507080,0.00412345,0.114023612487,0.113688895203,0.114097898435,0.110879538619,0.00043549,0.00106233,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691365,short,POL/USDT:USDT,short,short:POL/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00085142,0.00087929,0.00122271,0.091204434315,0.091098036598,0.092649471321,0.092781727068,0.00043549,0.00047133,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691366,short,TIA/USDT:USDT,short,short:TIA/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05236022,-0.01232950,0.00045596,0.434847578621,0.433480294965,0.403464425567,0.380602353588,0.00043549,0.00196497,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691366,short,HBAR/USDT:USDT,short,short:HBAR/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00178535,-0.00088402,0.00011954,0.089121600868,0.089042282126,0.090028967916,0.089935532365,0.00043549,0.00053819,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691366,short,XLM/USDT:USDT,short,short:XLM/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.02708111,0.00204698,0.00186418,0.148719002806,0.148551161338,0.153651031797,0.158282385874,0.00043549,0.00060114,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691366,short,SSV/USDT:USDT,short,short:SSV/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01675841,-0.00386864,-0.00373852,2.620501031351,2.619027160124,2.688298977960,2.630464313379,0.00043549,0.00097640,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691366,short,LPT/USDT:USDT,short,short:LPT/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00533949,-0.00043549,0.00045596,2.038000000000,2.038000000000,2.105637222309,2.116730473915,0.00043549,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691366,short,ENA/USDT:USDT,short,short:ENA/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00552021,-0.00153466,-0.00413257,0.100005572470,0.099896764644,0.107476763408,0.105883342988,0.00043549,0.00080758,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691366,short,UNI/USDT:USDT,short,short:UNI/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00540823,-0.00078736,0.00212906,3.403595435868,3.399978996071,3.481835576296,3.445535412937,0.00043549,0.00076669,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691366,short,LDO/USDT:USDT,short,short:LDO/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00216874,0.00100814,-0.00012091,0.346048441892,0.345804153024,0.363750893255,0.361969205530,0.00043549,0.00075945,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691367,short,ZRO/USDT:USDT,short,short:ZRO/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.09712015,0.00108208,0.00075929,1.316333821148,1.314931439392,1.398186050755,1.523440456381,0.00043549,0.00113195,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691367,short,ORCA/USDT:USDT,short,short:ORCA/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691367,short,DYDX/USDT:USDT,short,short:DYDX/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05397778,-0.00243749,0.00514295,0.149381653937,0.149004641162,0.147220957784,0.139015497586,0.00043549,0.00103098,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691367,short,COMP/USDT:USDT,short,short:COMP/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00459243,-0.00143151,-0.00401832,20.079885167373,20.094412851417,21.831645937978,21.468260416477,0.00043549,0.00104351,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691367,short,AXS/USDT:USDT,short,short:AXS/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00630573,0.00034108,-0.00419081,1.158632754870,1.159068188027,1.228371167907,1.224907332939,0.00043549,0.00075285,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691367,short,SAND/USDT:USDT,short,short:SAND/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.01668619,0.00040540,0.00212442,0.071249371551,0.071147686668,0.073853105775,0.074950844186,0.00043549,0.00060403,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,SOL/USDT:USDT,short,short:SOL/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00502508,0.00003262,-0.00026441,85.821751859374,85.767090337111,86.763449367504,86.352956038988,0.00043549,0.00050272,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,BNB/USDT:USDT,short,short:BNB/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01521482,0.00032633,0.00128899,659.773829046086,659.476586731244,646.430563843720,637.896561284983,0.00043549,0.00036430,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,AVAX/USDT:USDT,short,short:AVAX/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00425063,0.00096274,0.00282334,9.285428827239,9.271387840270,9.367868280219,9.326550824355,0.00043549,0.00060484,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,LINK/USDT:USDT,short,short:LINK/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01392666,-0.00236005,-0.00034376,9.498409372816,9.489042127681,9.649916783854,9.502321628512,0.00043549,0.00064819,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,DOT/USDT:USDT,short,short:DOT/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00544267,-0.00376592,-0.00342846,1.258802460091,1.258081345077,1.273204872674,1.270651809673,0.00043549,0.00068771,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,BCH/USDT:USDT,short,short:BCH/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.06554714,0.00119264,0.00342858,349.864499899559,349.236268921107,403.742349104350,423.356743538723,0.00043549,0.00056434,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,ETC/USDT:USDT,short,short:ETC/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01721168,-0.00148209,0.00058965,8.972618845464,8.963061067454,8.941355856942,8.787865851733,0.00043549,0.00055194,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,TON/USDT:USDT,short,short:TON/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.07197673,-0.00230609,-0.00163448,1.813457374249,1.810798612447,1.884672810033,1.729606938994,0.00043549,0.00166402,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,APT/USDT:USDT,short,short:APT/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00995575,-0.00012229,0.00254583,0.955574444820,0.953849217158,0.975184748107,0.965001955714,0.00043549,0.00087929,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,OP/USDT:USDT,short,short:OP/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02602426,-0.00200289,-0.00032804,0.127359056140,0.127193393302,0.132226151038,0.128259266234,0.00043549,0.00089628,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,NEAR/USDT:USDT,short,short:NEAR/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.09490060,-0.01005296,0.00593312,2.380101796449,2.376627608800,1.722456908455,1.553208440173,0.00043549,0.00174899,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,SEI/USDT:USDT,short,short:SEI/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02588965,-0.00301655,0.00271987,0.061819155213,0.061707721480,0.061952363704,0.060317160249,0.00043549,0.00085692,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,FIL/USDT:USDT,short,short:FIL/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02106272,0.00059810,0.00045596,0.966292031108,0.965179754756,0.989507113043,0.965390080371,0.00043549,0.00068647,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,ATOM/USDT:USDT,short,short:ATOM/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.03580881,0.00998875,0.01728105,2.146493005774,2.132597127248,1.993560124050,1.924671403223,0.00043549,0.00144437,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,ALGO/USDT:USDT,short,short:ALGO/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02728572,0.00507080,0.00412345,0.114023612487,0.113688895203,0.114097898435,0.110879538619,0.00043549,0.00106233,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691378,short,POL/USDT:USDT,short,short:POL/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00085142,0.00087929,0.00122271,0.091204434315,0.091098036598,0.092649471321,0.092781727068,0.00043549,0.00047133,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691379,short,TIA/USDT:USDT,short,short:TIA/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05236022,-0.01232950,0.00045596,0.434847578621,0.433480294965,0.403464425567,0.380602353588,0.00043549,0.00196497,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691379,short,HBAR/USDT:USDT,short,short:HBAR/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00178535,-0.00088402,0.00011954,0.089121600868,0.089042282126,0.090028967916,0.089935532365,0.00043549,0.00053819,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691379,short,XLM/USDT:USDT,short,short:XLM/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.02708111,0.00204698,0.00186418,0.148719002806,0.148551161338,0.153651031797,0.158282385874,0.00043549,0.00060114,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691379,short,SSV/USDT:USDT,short,short:SSV/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01675841,-0.00386864,-0.00373852,2.620501031351,2.619027160124,2.688298977960,2.630464313379,0.00043549,0.00097640,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691379,short,LPT/USDT:USDT,short,short:LPT/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.00533949,-0.00043549,0.00045596,2.038000000000,2.038000000000,2.105637222309,2.116730473915,0.00043549,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691379,short,ENA/USDT:USDT,short,short:ENA/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00552021,-0.00153466,-0.00413257,0.100005572470,0.099896764644,0.107476763408,0.105883342988,0.00043549,0.00080758,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691379,short,UNI/USDT:USDT,short,short:UNI/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00540823,-0.00078736,0.00212906,3.403595435868,3.399978996071,3.481835576296,3.445535412937,0.00043549,0.00076669,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691379,short,LDO/USDT:USDT,short,short:LDO/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00216874,0.00100814,-0.00012091,0.346048441892,0.345804153024,0.363750893255,0.361969205530,0.00043549,0.00075945,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691380,short,ZRO/USDT:USDT,short,short:ZRO/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.09712015,0.00108208,0.00075929,1.316333821148,1.314931439392,1.398186050755,1.523440456381,0.00043549,0.00113195,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691380,short,ORCA/USDT:USDT,short,short:ORCA/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,,,,,,,,,,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691380,short,DYDX/USDT:USDT,short,short:DYDX/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.05397778,-0.00243749,0.00514295,0.149381653937,0.149004641162,0.147220957784,0.139015497586,0.00043549,0.00103098,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691380,short,COMP/USDT:USDT,short,short:COMP/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00459243,-0.00143151,-0.00401832,20.079885167373,20.094412851417,21.831645937978,21.468260416477,0.00043549,0.00104351,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691380,short,AXS/USDT:USDT,short,short:AXS/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00630573,0.00034108,-0.00419081,1.158632754870,1.159068188027,1.228371167907,1.224907332939,0.00043549,0.00075285,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691380,short,SAND/USDT:USDT,short,short:SAND/USDT:USDT:1779691260000:ema_pullback,1779691260000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.01668619,0.00040540,0.00212442,0.071249371551,0.071147686668,0.073853105775,0.074950844186,0.00043549,0.00060403,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,SOL/USDT:USDT,short,short:SOL/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00504018,-0.00007876,-0.00025094,85.824040021751,85.769328152218,86.763449367504,86.352956038988,0.00066696,0.00050276,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,BNB/USDT:USDT,short,short:BNB/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01522766,0.00011153,0.00130842,659.802855358005,659.497129568249,646.430563843720,637.896561284983,0.00066696,0.00036430,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,AVAX/USDT:USDT,short,short:AVAX/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00425461,0.00103323,0.00310221,9.286039461465,9.271974219671,9.367868280219,9.326550824355,0.00066696,0.00060124,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,LINK/USDT:USDT,short,short:LINK/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01389704,-0.00168758,-0.00035592,9.498440377803,9.489243273667,9.649916783854,9.502321628512,0.00066696,0.00064819,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,DOT/USDT:USDT,short,short:DOT/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,0.00543154,-0.00304697,-0.00340904,1.258810206754,1.258099536264,1.273204872674,1.270651809673,0.00066696,0.00068771,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,BCH/USDT:USDT,short,short:BCH/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,1,0,0,entry_gate_checked,entry_signal_invalid,0.06555651,0.00050392,0.00341947,349.884323432910,349.258719041482,403.742349104350,423.356743538723,0.00066696,0.00056439,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,ETC/USDT:USDT,short,short:ETC/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.01719937,-0.00140201,0.00080968,8.972739675053,8.963311343346,8.941355856942,8.787865851733,0.00066696,0.00055054,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,TON/USDT:USDT,short,short:TON/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.07229682,-0.00501491,-0.00139820,1.813439438004,1.810842204279,1.884672810033,1.729606938994,0.00066696,0.00166032,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,APT/USDT:USDT,short,short:APT/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.00996924,-0.00035376,0.00256525,0.955669564631,0.953931410877,0.975184748107,0.965001955714,0.00066696,0.00087929,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,OP/USDT:USDT,short,short:OP/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.02447684,-0.00145158,-0.00187663,0.127360661782,0.127197484524,0.132226151038,0.128259266234,0.00066696,0.00089552,1.00000000,1.00000000,neutral,,,,,0,,0,,
1779691432,short,NEAR/USDT:USDT,short,short:NEAR/USDT:USDT:1779691320000:ema_pullback,1779691320000,ema_pullback,0,0,0,entry_gate_checked,entry_signal_invalid,-0.09474426,-0.00902123,0.00805437,2.380254667176,2.376773596745,1.722456908455,1.553208440173,0.00066696,0.00175954,1.00000000,1.00000000,neutral,,,,,0,,0,,
